loss_D_fake,loss_D_real,loss_D,loss_G_GAN,loss_G_L1,loss_G,epoch
0.5224336311593651,0.5476982390880585,0.5350659374892711,1.3677822136878968,9.292395620346069,10.66017779827118,0
0.5421050047315658,0.5627804138883948,0.5524427104741335,1.2827505841851234,9.169101140499116,10.451851692199709,0
0.5476813283190132,0.5655721556891997,0.5566267432272434,1.2610421381394068,9.219262034098309,10.480304155349732,0
0.547755719004199,0.5650293414108455,0.556392531171441,1.255492045879364,9.237324413061142,10.492816424369812,0
0.5460445298627019,0.562859295785427,0.5544519140422344,1.2642503365278244,9.257101430892943,10.521351740837098,0
0.552008558884263,0.5797495099157095,0.5658790348470211,1.2214397743344307,9.430869040489195,10.652308826446534,1
0.5607419838011265,0.5807229514420033,0.5707324674725532,1.1837146377563477,9.324394614696503,10.508109266757964,1
0.558379614452521,0.5780590246121089,0.5682193191846212,1.1840834313631057,9.340060443878174,10.524143900871277,1
0.5570544147305191,0.5791618272662162,0.5681081213802099,1.1881507755070926,9.350869981050492,10.539020787477494,1
0.5536951002329588,0.5772983750849963,0.565496738255024,1.1950649573802947,9.361185444831849,10.556250430107117,1
0.5434915015101432,0.5864246207848192,0.5649580617249012,1.2167509031295776,9.400386605262756,10.617137498855593,2
0.5505873706564307,0.5827617310173809,0.5666745508462191,1.1884547272324562,9.346222808361054,10.534677500724792,2
0.5480279777695736,0.5794037660087148,0.5637158719698588,1.183248871564865,9.36581919670105,10.549068058331809,2
0.5466106647066772,0.5816552510950714,0.5641329587250948,1.1889529075473546,9.375068001747133,10.564020901918411,2
0.5454001366645098,0.5809871647581458,0.5631936510503293,1.1909157387018203,9.388905701637269,10.579821437835694,2
0.5550195644050837,0.5958263627067208,0.5754229645431042,1.2171386075019837,9.450523576736453,10.66766216278076,3
0.5640271202102304,0.5922867500968277,0.5781569363176823,1.1849093833565711,9.368398399353028,10.553307783603668,3
0.5571692611525456,0.586653018432359,0.5719111405313015,1.1792885663112005,9.366681332588197,10.545969897905984,3
0.5528651652671397,0.5868948941957206,0.5698800297826528,1.1782478788495063,9.360897386074068,10.539145276546478,3
0.5501460548490286,0.5878399112001061,0.5689929833710193,1.1817976423501968,9.376598784446715,10.55839643383026,3
0.5609749491512775,0.6043501705676317,0.5826625584065914,1.1641103473305705,9.460855374336242,10.624965753555298,4
0.562675845734775,0.5955577746033669,0.5791168082505465,1.1618413443863391,9.335657231807708,10.497498602867129,4
0.5580458525071541,0.5898990634332101,0.573972457498312,1.15518593976895,9.308945487340292,10.46413144747416,4
0.5549964405596256,0.595748537182808,0.5753724893182516,1.159718787744641,9.311884149312974,10.471602951288224,4
0.5541626072227955,0.5957491799145938,0.5749558935165405,1.1568097378015518,9.33119190979004,10.488001671791077,4
0.570547661781311,0.6159912064857781,0.5932694338262081,1.1344406589865683,9.361059503555298,10.495500183105468,5
0.5692459730058909,0.6085926314536482,0.5889193015545606,1.1231725649535655,9.290845980644226,10.414018545150755,5
0.5620724304268757,0.5982559713535011,0.5801641994218032,1.1305959265430767,9.279333483378092,10.409929415384928,5
0.557336682472378,0.5998824810096994,0.5786095805838705,1.1382330052554608,9.25963325738907,10.397866270542146,5
0.5576657639592886,0.599500875595957,0.5785833188593388,1.1419994160532951,9.271452638626098,10.413452056884765,5
0.5641751652956009,0.6190638098306954,0.5916194871068001,1.1411319813132286,9.282327728271484,10.423459701538086,6
0.5606743335723877,0.6055198561120778,0.5830970945209265,1.1405212987959386,9.20822475194931,10.34874605178833,6
0.5513433082898458,0.5917954689078033,0.5715693888564904,1.1428160886963208,9.191960229873658,10.334776322046917,6
0.5505107942223549,0.5946046384470537,0.5725577172264457,1.152098745778203,9.172857658863068,10.324956412315368,6
0.5510724295377731,0.5977109130136669,0.5743916715979576,1.1576586959958075,9.199141362190248,10.35680006313324,6
0.5667463132739067,0.6066184151731432,0.5866823610663414,1.1301392513513564,9.170963020324708,10.301102256774902,7
0.5568251769244671,0.5993617781531065,0.5780934761464596,1.128384965956211,9.111359539031982,10.239744520187378,7
0.5533265164494514,0.590533484412978,0.5719299999872843,1.1338493152459463,9.118552414576213,10.252401752471924,7
0.551098603270948,0.5919528273167088,0.5715257140994072,1.1406639750301837,9.090061275959014,10.23072528719902,7
0.5500491948723794,0.5918122504390776,0.5709307218790054,1.1446310713291168,9.108082047462464,10.252713157653808,7
0.5598851829767227,0.6102307321317494,0.5850579577684403,1.120272782742977,9.05374499797821,10.17401782989502,8
0.5568701555207372,0.6009887173864991,0.5789294362068176,1.13174452111125,9.014340562820434,10.146085081100464,8
0.5546928842614094,0.5910237526334822,0.5728583178917567,1.1337379452586174,9.044490303993223,10.178228254318237,8
0.5521151682548225,0.5925112847751006,0.5723132260888815,1.1445856013149025,9.04557898759842,10.190164593458176,8
0.5494403476566077,0.5929401994608343,0.5711902731657028,1.1496019096970558,9.060975177764892,10.210577098846436,8
0.5574767315387725,0.6000693137571216,0.5787730206549168,1.1432569521665572,8.962291512489319,10.105548462867738,9
0.5574543005228043,0.5936185383982956,0.5755364184081554,1.1360644114017486,8.910206351280213,10.046270775794984,9
0.5497119531532129,0.5855278675133984,0.5676199095447858,1.143517893354098,8.932726896603903,10.076244802474976,9
0.5510538787394762,0.5883755330275744,0.56971470490098,1.1557803238928317,8.929975451231003,10.085755783319474,9
0.5481672863960266,0.5881791634708643,0.5681732238531113,1.1619008887410165,8.9647058095932,10.126606704711914,9
0.5617653504014015,0.5952304989472031,0.5784979248046875,1.1619660115242003,8.988577547073364,10.150543551445008,10
0.5608569695055485,0.5949322971887887,0.5778946341574192,1.144073429107666,8.89817331790924,10.042246732711792,10
